start,2,69,1616475430.758879
start,16,69,1616475430.758914
start,15,69,1616475430.759078
end,9,68,1616475430.759101
end,8,68,1616475430.759126
start,11,69,1616475430.759201
start,1,69,1616475430.759229
start,17,69,1616475430.759294
start,6,69,1616475430.759329
start,12,69,1616475430.759367
start,13,69,1616475430.759390
start,14,69,1616475430.759420
start,0,69,1616475430.759452
start,18,69,1616475430.759491
end,3,68,1616475430.759533
end,19,68,1616475430.759721
start,9,69,1616475430.759779
start,8,69,1616475430.759809
start,3,69,1616475430.760905
start,19,69,1616475430.761084
end,10,69,1616475430.762927
end,4,69,1616475430.763074
start,10,70,1616475430.763629
start,4,70,1616475430.763729
end,5,69,1616475430.763885
end,7,69,1616475430.763987
end,2,69,1616475430.764319
end,16,69,1616475430.764359
end,15,69,1616475430.764460
start,5,70,1616475430.764559
end,11,69,1616475430.764594
end,1,69,1616475430.764632
end,17,69,1616475430.764662
end,6,69,1616475430.764683
start,7,70,1616475430.764721
end,12,69,1616475430.764745
end,13,69,1616475430.764768
end,14,69,1616475430.764801
end,0,69,1616475430.764833
end,18,69,1616475430.764864
start,2,70,1616475430.764962
start,16,70,1616475430.765001
start,15,70,1616475430.765106
end,9,69,1616475430.765129
end,8,69,1616475430.765152
start,11,70,1616475430.765212
start,1,70,1616475430.765244
start,17,70,1616475430.765281
start,6,70,1616475430.765311
start,12,70,1616475430.765377
start,13,70,1616475430.765402
start,14,70,1616475430.765437
start,0,70,1616475430.765469
start,18,70,1616475430.765492
end,3,69,1616475430.765521
end,19,69,1616475430.765688
start,9,70,1616475430.765749
start,8,70,1616475430.765771
start,3,70,1616475430.766140
start,19,70,1616475430.766329
end,10,70,1616475430.769588
end,4,70,1616475430.769672
start,10,71,1616475430.770196
start,4,71,1616475430.770300
end,5,70,1616475430.770453
end,7,70,1616475430.770581
end,2,70,1616475430.770841
end,16,70,1616475430.770872
end,15,70,1616475430.770971
start,5,71,1616475430.771086
end,1,70,1616475430.771112
end,17,70,1616475430.771145
end,6,70,1616475430.771176
start,7,71,1616475430.771217
end,11,70,1616475430.771248
end,12,70,1616475430.771275
end,13,70,1616475430.771298
end,14,70,1616475430.771331
end,0,70,1616475430.771366
end,18,70,1616475430.771389
end,10,71,1616475430.771455
start,2,71,1616475430.771498
start,16,71,1616475430.771521
end,4,71,1616475430.771546
start,15,71,1616475430.771612
end,9,70,1616475430.771636
end,8,70,1616475430.771658
start,1,71,1616475430.771702
start,17,71,1616475430.771735
start,6,71,1616475430.771766
start,11,71,1616475430.771833
start,12,71,1616475430.771855
start,13,71,1616475430.771878
start,14,71,1616475430.771914
start,0,71,1616475430.771944
start,18,71,1616475430.771980
end,3,70,1616475430.772010
start,10,72,1616475430.772042
start,4,72,1616475430.772134
end,19,70,1616475430.772168
start,9,71,1616475430.772226
start,8,71,1616475430.772247
end,5,71,1616475430.772269
end,7,71,1616475430.772392
start,3,71,1616475430.772582
end,2,71,1616475430.772644
end,16,71,1616475430.772674
start,19,71,1616475430.772734
end,15,71,1616475430.772766
start,5,72,1616475430.772842
end,1,71,1616475430.772866
end,17,71,1616475430.772893
end,6,71,1616475430.772916
start,7,72,1616475430.772975
end,11,71,1616475430.772995
end,12,71,1616475430.773015
end,13,71,1616475430.773039
end,14,71,1616475430.773090
end,0,71,1616475430.773122
end,18,71,1616475430.773147
start,2,72,1616475430.773247
start,16,72,1616475430.773280
start,15,72,1616475430.773368
end,9,71,1616475430.773393
end,8,71,1616475430.773416
start,1,72,1616475430.773481
start,17,72,1616475430.773524
start,6,72,1616475430.773546
start,11,72,1616475430.773606
start,12,72,1616475430.773623
start,13,72,1616475430.773766
start,14,72,1616475430.773797
start,0,72,1616475430.773831
start,18,72,1616475430.773854
end,3,71,1616475430.773881
end,19,71,1616475430.774051
start,9,72,1616475430.774103
start,8,72,1616475430.774129
start,3,72,1616475430.774629
start,19,72,1616475430.774808
end,10,72,1616475430.776938
end,4,72,1616475430.777025
start,10,73,1616475430.777487
start,4,73,1616475430.777579
end,5,72,1616475430.777698
end,7,72,1616475430.777780
end,2,72,1616475430.778106
end,16,72,1616475430.778138
end,15,72,1616475430.778207
start,5,73,1616475430.778274
end,1,72,1616475430.778296
end,17,72,1616475430.778322
start,7,73,1616475430.778355
end,6,72,1616475430.778381
end,11,72,1616475430.778405
end,12,72,1616475430.778429
end,13,72,1616475430.778451
end,14,72,1616475430.778486
end,0,72,1616475430.778524
end,18,72,1616475430.778551
start,2,73,1616475430.778652
start,16,73,1616475430.778689
start,15,73,1616475430.778765
end,9,72,1616475430.778789
end,8,72,1616475430.778809
start,1,73,1616475430.778856
start,17,73,1616475430.778881
start,6,73,1616475430.778949
start,11,73,1616475430.778974
start,12,73,1616475430.778999
start,13,73,1616475430.779025
start,14,73,1616475430.779065
start,0,73,1616475430.779104
start,18,73,1616475430.779137
end,3,72,1616475430.779166
end,19,72,1616475430.779330
start,9,73,1616475430.779375
start,8,73,1616475430.779397
start,3,73,1616475430.779720
start,19,73,1616475430.779879
end,10,73,1616475430.785113
end,4,73,1616475430.785198
start,10,74,1616475430.785681
start,4,74,1616475430.785774
end,5,73,1616475430.785898
end,7,73,1616475430.785980
end,2,73,1616475430.786295
end,16,73,1616475430.786338
end,15,73,1616475430.786406
start,5,74,1616475430.786473
end,1,73,1616475430.786496
end,17,73,1616475430.786523
start,7,74,1616475430.786561
end,6,73,1616475430.786598
end,11,73,1616475430.786626
end,12,73,1616475430.786646
end,13,73,1616475430.786669
end,14,73,1616475430.786705
end,0,73,1616475430.786741
end,18,73,1616475430.786773
end,10,74,1616475430.786831
start,2,74,1616475430.786859
start,16,74,1616475430.786893
end,4,74,1616475430.786917
start,15,74,1616475430.786969
end,9,73,1616475430.786991
end,8,73,1616475430.787014
start,1,74,1616475430.787106
start,17,74,1616475430.787132
start,6,74,1616475430.787198
start,11,74,1616475430.787221
start,12,74,1616475430.787243
start,13,74,1616475430.787268
start,14,74,1616475430.787299
start,0,74,1616475430.787329
start,18,74,1616475430.787361
end,3,73,1616475430.787385
start,10,75,1616475430.787417
start,4,75,1616475430.787504
end,19,73,1616475430.787532
start,9,74,1616475430.787581
start,8,74,1616475430.787602
end,5,74,1616475430.787623
end,7,74,1616475430.787701
start,3,74,1616475430.787922
end,2,74,1616475430.787982
end,16,74,1616475430.788016
start,19,74,1616475430.788064
end,15,74,1616475430.788086
start,5,75,1616475430.788164
end,1,74,1616475430.788186
end,17,74,1616475430.788211
start,7,75,1616475430.788248
end,6,74,1616475430.788272
end,11,74,1616475430.788299
end,12,74,1616475430.788328
end,13,74,1616475430.788349
end,14,74,1616475430.788386
end,0,74,1616475430.788427
end,18,74,1616475430.788457
start,2,75,1616475430.788567
start,16,75,1616475430.788598
start,15,75,1616475430.788671
end,9,74,1616475430.788693
end,8,74,1616475430.788714
start,1,75,1616475430.788757
start,17,75,1616475430.788785
start,6,75,1616475430.788854
start,11,75,1616475430.788878
start,12,75,1616475430.788900
start,13,75,1616475430.788921
start,14,75,1616475430.788957
start,0,75,1616475430.789000
start,18,75,1616475430.789031
end,3,74,1616475430.789065
end,19,74,1616475430.789205
start,9,75,1616475430.789252
start,8,75,1616475430.789274
start,3,75,1616475430.789626
start,19,75,1616475430.789771
end,10,75,1616475430.791348
end,4,75,1616475430.791442
start,10,76,1616475430.791915
start,4,76,1616475430.792006
end,5,75,1616475430.792128
end,7,75,1616475430.792203
end,2,75,1616475430.792488
end,16,75,1616475430.792522
end,15,75,1616475430.792592
start,5,76,1616475430.792659
end,1,75,1616475430.792681
end,17,75,1616475430.792707
end,12,75,1616475430.792808
start,7,76,1616475430.792738
end,6,75,1616475430.792760
end,11,75,1616475430.792788
end,13,75,1616475430.792853
end,14,75,1616475430.792887
end,0,75,1616475430.792924
end,18,75,1616475430.792956
start,2,76,1616475430.793061
start,16,76,1616475430.793091
start,15,76,1616475430.793166
end,8,75,1616475430.793210
end,9,75,1616475430.793191
start,1,76,1616475430.793264
start,17,76,1616475430.793290
start,12,76,1616475430.793326
start,6,76,1616475430.793383
start,11,76,1616475430.793431
start,13,76,1616475430.793441
start,14,76,1616475430.793475
start,0,76,1616475430.793505
start,18,76,1616475430.793534
end,3,75,1616475430.793561
end,19,75,1616475430.793713
start,8,76,1616475430.793757
start,9,76,1616475430.793799
start,3,76,1616475430.795187
start,19,76,1616475430.795343
end,10,76,1616475430.798642
end,4,76,1616475430.798729
start,10,77,1616475430.799291
start,4,77,1616475430.799401
end,5,76,1616475430.799513
end,7,76,1616475430.799642
end,2,76,1616475430.799898
end,16,76,1616475430.799927
end,15,76,1616475430.800000
start,5,77,1616475430.800052
end,1,76,1616475430.800076
end,17,76,1616475430.800127
end,12,76,1616475430.800161
start,7,77,1616475430.800193
end,6,76,1616475430.800215
end,11,76,1616475430.800239
end,13,76,1616475430.800260
end,14,76,1616475430.800291
end,0,76,1616475430.800324
end,18,76,1616475430.800356
end,10,77,1616475430.800421
start,2,77,1616475430.800458
start,16,77,1616475430.800488
end,4,77,1616475430.800514
start,15,77,1616475430.800564
end,8,76,1616475430.800586
start,1,77,1616475430.800631
end,9,76,1616475430.800653
start,17,77,1616475430.800676
start,12,77,1616475430.800716
start,6,77,1616475430.800773
start,11,77,1616475430.800796
start,13,77,1616475430.800818
start,14,77,1616475430.800848
start,0,77,1616475430.800889
start,18,77,1616475430.800974
end,3,76,1616475430.801043
start,10,78,1616475430.801075
start,4,78,1616475430.801199
end,19,76,1616475430.801227
start,8,77,1616475430.801277
end,5,77,1616475430.801303
start,9,77,1616475430.801357
end,7,77,1616475430.801439
start,3,77,1616475430.801647
end,2,77,1616475430.801715
end,16,77,1616475430.801745
start,19,77,1616475430.801816
end,15,77,1616475430.801842
start,5,78,1616475430.801940
end,1,77,1616475430.801964
end,17,77,1616475430.802014
end,12,77,1616475430.802051
start,7,78,1616475430.802077
end,6,77,1616475430.802099
end,11,77,1616475430.802121
end,13,77,1616475430.802141
end,14,77,1616475430.802176
end,0,77,1616475430.802208
end,18,77,1616475430.802269
start,2,78,1616475430.802418
start,16,78,1616475430.802457
start,15,78,1616475430.802620
end,8,77,1616475430.802644
start,1,78,1616475430.802689
end,9,77,1616475430.802710
start,17,78,1616475430.802731
start,12,78,1616475430.802763
start,6,78,1616475430.802813
start,11,78,1616475430.802833
start,13,78,1616475430.802855
start,14,78,1616475430.802890
start,0,78,1616475430.802929
start,18,78,1616475430.802993
end,3,77,1616475430.803025
end,19,77,1616475430.803246
start,8,78,1616475430.803295
start,9,78,1616475430.803362
start,3,78,1616475430.803706
start,19,78,1616475430.803852
end,10,78,1616475430.805377
end,4,78,1616475430.805486
start,10,79,1616475430.805902
start,4,79,1616475430.806007
end,5,78,1616475430.806114
end,7,78,1616475430.806254
end,2,78,1616475430.806477
end,16,78,1616475430.806535
end,15,78,1616475430.806605
start,5,79,1616475430.806650
end,1,78,1616475430.806671
end,17,78,1616475430.806717
end,12,78,1616475430.806754
start,7,79,1616475430.806777
end,6,78,1616475430.806800
end,11,78,1616475430.806821
end,13,78,1616475430.806847
end,14,78,1616475430.806883
end,0,78,1616475430.806915
end,18,78,1616475430.806944
start,2,79,1616475430.806992
start,16,79,1616475430.807085
start,15,79,1616475430.807229
end,8,78,1616475430.807256
start,1,79,1616475430.807308
end,9,78,1616475430.807331
start,17,79,1616475430.807351
start,12,79,1616475430.807389
start,6,79,1616475430.807441
start,11,79,1616475430.807467
start,13,79,1616475430.807491
start,14,79,1616475430.807527
start,0,79,1616475430.807563
start,18,79,1616475430.807594
end,3,78,1616475430.807667
end,19,78,1616475430.807797
start,8,79,1616475430.807862
start,9,79,1616475430.807948
start,3,79,1616475430.808298
start,19,79,1616475430.809734
end,10,79,1616475430.811297
end,4,79,1616475430.811402
start,10,80,1616475430.811863
start,4,80,1616475430.812439
end,5,79,1616475430.812569
end,7,79,1616475430.813132
end,2,79,1616475430.813453
end,16,79,1616475430.813490
end,15,79,1616475430.813515
start,5,80,1616475430.813563
end,1,79,1616475430.813588
end,17,79,1616475430.813616
end,12,79,1616475430.813654
start,7,80,1616475430.813679
end,6,79,1616475430.813704
end,11,79,1616475430.813727
end,13,79,1616475430.813761
end,14,79,1616475430.813793
end,0,79,1616475430.813890
end,18,79,1616475430.813958
end,10,80,1616475430.813990
start,2,80,1616475430.814042
start,16,80,1616475430.814074
start,15,80,1616475430.814099
end,4,80,1616475430.814122
start,1,80,1616475430.814206
start,17,80,1616475430.814245
start,12,80,1616475430.814288
start,6,80,1616475430.814337
start,11,80,1616475430.814361
start,13,80,1616475430.814383
start,14,80,1616475430.814429
start,0,80,1616475430.814526
start,18,80,1616475430.814598
start,10,81,1616475430.814637
start,4,81,1616475430.814747
end,5,80,1616475430.814769
end,7,80,1616475430.814873
end,2,80,1616475430.815257
end,16,80,1616475430.815295
end,15,80,1616475430.815320
start,5,81,1616475430.815366
end,1,80,1616475430.815389
end,17,80,1616475430.815423
end,12,80,1616475430.815459
start,7,81,1616475430.815485
end,6,80,1616475430.815506
end,11,80,1616475430.815528
end,13,80,1616475430.815549
end,14,80,1616475430.815597
end,0,80,1616475430.815692
end,18,80,1616475430.815754
start,2,81,1616475430.815827
start,16,81,1616475430.815861
start,15,81,1616475430.815887
start,1,81,1616475430.815956
start,17,81,1616475430.815982
start,12,81,1616475430.816013
start,6,81,1616475430.816059
start,11,81,1616475430.816085
start,13,81,1616475430.816107
start,14,81,1616475430.816152
end,8,79,1616475430.816184
end,9,79,1616475430.816208
start,0,81,1616475430.816240
end,3,79,1616475430.816263
start,18,81,1616475430.816302
end,19,79,1616475430.816787
start,8,80,1616475430.816847
start,9,80,1616475430.816870
start,3,80,1616475430.816939
start,19,80,1616475430.817358
end,8,80,1616475430.817952
end,9,80,1616475430.817975
end,3,80,1616475430.818034
end,19,80,1616475430.818421
start,8,81,1616475430.818478
start,9,81,1616475430.818501
start,3,81,1616475430.818565
end,10,81,1616475430.818655
end,4,81,1616475430.818769
start,19,81,1616475430.818984
start,10,82,1616475430.819209
start,4,82,1616475430.819328
end,5,81,1616475430.819348
end,7,81,1616475430.819468
end,2,81,1616475430.819808
end,16,81,1616475430.819846
end,15,81,1616475430.819870
start,5,82,1616475430.819914
end,1,81,1616475430.819941
end,17,81,1616475430.819970
end,12,81,1616475430.820008
start,7,82,1616475430.820034
end,6,81,1616475430.820057
end,11,81,1616475430.820078
end,13,81,1616475430.820100
end,14,81,1616475430.820147
end,0,81,1616475430.820244
end,18,81,1616475430.820311
start,2,82,1616475430.820376
start,16,82,1616475430.820412
start,15,82,1616475430.820436
start,1,82,1616475430.820555
start,17,82,1616475430.820581
start,12,82,1616475430.820620
start,6,82,1616475430.820666
start,11,82,1616475430.820687
start,13,82,1616475430.820709
start,14,82,1616475430.820754
start,0,82,1616475430.820844
start,18,82,1616475430.820909
end,8,81,1616475430.824355
end,9,81,1616475430.824378
end,3,81,1616475430.824748
end,19,81,1616475430.825173
start,8,82,1616475430.825231
start,9,82,1616475430.825252
start,3,82,1616475430.825312
start,19,82,1616475430.825620
end,10,82,1616475430.827004
end,4,82,1616475430.827158
start,10,83,1616475430.827607
start,4,83,1616475430.827721
end,5,82,1616475430.827743
end,7,82,1616475430.827820
end,2,82,1616475430.828124
end,16,82,1616475430.828154
end,15,82,1616475430.828176
start,5,83,1616475430.828222
end,1,82,1616475430.828243
end,17,82,1616475430.828271
start,7,83,1616475430.828308
end,12,82,1616475430.828335
end,6,82,1616475430.828357
end,11,82,1616475430.828383
end,13,82,1616475430.828405
end,14,82,1616475430.828445
end,0,82,1616475430.828528
end,18,82,1616475430.828633
end,10,83,1616475430.828781
start,2,83,1616475430.828809
start,16,83,1616475430.828840
start,15,83,1616475430.828864
end,4,83,1616475430.828888
start,1,83,1616475430.828934
start,17,83,1616475430.828956
start,12,83,1616475430.829025
start,6,83,1616475430.829054
start,11,83,1616475430.829079
start,13,83,1616475430.829103
start,14,83,1616475430.829157
start,0,83,1616475430.829222
start,18,83,1616475430.829341
start,10,84,1616475430.829372
end,5,83,1616475430.829486
start,4,84,1616475430.829508
end,7,83,1616475430.829588
end,2,83,1616475430.830100
end,16,83,1616475430.830138
end,15,83,1616475430.830161
start,5,84,1616475430.830184
end,1,83,1616475430.830229
end,17,83,1616475430.830255
start,7,84,1616475430.830289
end,12,83,1616475430.830312
end,6,83,1616475430.830334
end,11,83,1616475430.830366
end,13,83,1616475430.830387
end,14,83,1616475430.830434
end,0,83,1616475430.830504
end,18,83,1616475430.830614
start,2,84,1616475430.830656
start,16,84,1616475430.830721
start,15,84,1616475430.830746
start,1,84,1616475430.830823
start,17,84,1616475430.830850
start,12,84,1616475430.830926
start,6,84,1616475430.830956
start,11,84,1616475430.830979
start,13,84,1616475430.831014
start,14,84,1616475430.831111
end,8,82,1616475430.831141
start,0,84,1616475430.831179
end,9,82,1616475430.831213
end,3,82,1616475430.831253
start,18,84,1616475430.831292
end,19,82,1616475430.831660
start,8,83,1616475430.831719
start,9,83,1616475430.831787
start,3,83,1616475430.831817
start,19,83,1616475430.832225
end,8,83,1616475430.832860
end,9,83,1616475430.832930
end,3,83,1616475430.832963
end,19,83,1616475430.833378
start,8,84,1616475430.833434
start,9,84,1616475430.833502
start,3,84,1616475430.833534
end,10,84,1616475430.833602
end,4,84,1616475430.833736
start,19,84,1616475430.833971
start,10,85,1616475430.834193
end,5,84,1616475430.834324
start,4,85,1616475430.834353
end,7,84,1616475430.834437
end,2,84,1616475430.834811
end,16,84,1616475430.834841
end,15,84,1616475430.834866
start,5,85,1616475430.834889
end,1,84,1616475430.834939
end,17,84,1616475430.834966
start,7,85,1616475430.835028
end,12,84,1616475430.835113
end,6,84,1616475430.835187
end,13,84,1616475430.835328
end,14,84,1616475430.835423
end,11,84,1616475430.835302
end,0,84,1616475430.835508
end,18,84,1616475430.835635
start,2,85,1616475430.835700
start,16,85,1616475430.835739
start,15,85,1616475430.835777
start,1,85,1616475430.835848
start,17,85,1616475430.835875
start,12,85,1616475430.835945
start,6,85,1616475430.835992
start,13,85,1616475430.836015
start,14,85,1616475430.836038
start,11,85,1616475430.836059
start,0,85,1616475430.836126
start,18,85,1616475430.836239
end,8,84,1616475430.837804
end,9,84,1616475430.837865
end,3,84,1616475430.837898
end,19,84,1616475430.838214
start,8,85,1616475430.838341
start,9,85,1616475430.838409
start,3,85,1616475430.838444
start,19,85,1616475430.838704
end,10,85,1616475430.840115
end,4,85,1616475430.840249
start,10,86,1616475430.840675
end,5,85,1616475430.840779
start,4,86,1616475430.840802
end,7,85,1616475430.840880
end,2,85,1616475430.841214
end,16,85,1616475430.841256
end,15,85,1616475430.841279
start,5,86,1616475430.841304
end,1,85,1616475430.841360
end,17,85,1616475430.841387
start,7,86,1616475430.841422
end,12,85,1616475430.841448
end,6,85,1616475430.841484
end,13,85,1616475430.841505
end,14,85,1616475430.841531
end,11,85,1616475430.841552
end,0,85,1616475430.841622
end,18,85,1616475430.841731
end,10,86,1616475430.841765
start,2,86,1616475430.841794
start,16,86,1616475430.841822
start,15,86,1616475430.841846
end,4,86,1616475430.841892
start,1,86,1616475430.841917
start,17,86,1616475430.841945
start,12,86,1616475430.842007
start,6,86,1616475430.842050
start,13,86,1616475430.842072
start,14,86,1616475430.842095
start,11,86,1616475430.842116
start,0,86,1616475430.842184
start,18,86,1616475430.842317
start,10,87,1616475430.842352
end,5,86,1616475430.842460
start,4,87,1616475430.842482
end,7,86,1616475430.842562
end,2,86,1616475430.842950
end,16,86,1616475430.842982
end,15,86,1616475430.843006
start,5,87,1616475430.843028
end,1,86,1616475430.843091
end,17,86,1616475430.843114
start,7,87,1616475430.843145
end,6,86,1616475430.843221
end,13,86,1616475430.843247
end,12,86,1616475430.843171
end,14,86,1616475430.843271
end,11,86,1616475430.843298
end,0,86,1616475430.843369
end,18,86,1616475430.843466
start,2,87,1616475430.843519
start,16,87,1616475430.843552
start,15,87,1616475430.843586
start,1,87,1616475430.843671
start,17,87,1616475430.843728
start,6,87,1616475430.843791
start,13,87,1616475430.843827
start,12,87,1616475430.843859
start,14,87,1616475430.843889
start,11,87,1616475430.843912
end,8,85,1616475430.843953
start,0,87,1616475430.843994
end,9,85,1616475430.844031
end,3,85,1616475430.844059
start,18,87,1616475430.844094
end,19,85,1616475430.844351
start,8,86,1616475430.844599
start,9,86,1616475430.844659
start,3,86,1616475430.844692
start,19,86,1616475430.844911
end,8,86,1616475430.845734
end,9,86,1616475430.845800
end,3,86,1616475430.845828
end,19,86,1616475430.846056
start,8,87,1616475430.846209
start,9,87,1616475430.846255
start,3,87,1616475430.846281
start,19,87,1616475430.846548
end,10,87,1616475430.847465
end,4,87,1616475430.847608
start,10,88,1616475430.848060
end,5,87,1616475430.848140
start,4,88,1616475430.848166
end,7,87,1616475430.848257
end,2,87,1616475430.848509
end,16,87,1616475430.848556
end,15,87,1616475430.848578
start,5,88,1616475430.848611
end,1,87,1616475430.848680
end,17,87,1616475430.848728
start,7,88,1616475430.848753
end,6,87,1616475430.848787
end,13,87,1616475430.848811
end,12,87,1616475430.848835
end,14,87,1616475430.848858
end,11,87,1616475430.848880
end,0,87,1616475430.848950
end,18,87,1616475430.849035
start,2,88,1616475430.849067
start,16,88,1616475430.849113
start,15,88,1616475430.849149
start,1,88,1616475430.849259
start,17,88,1616475430.849306
start,6,88,1616475430.849377
start,13,88,1616475430.849400
start,12,88,1616475430.849422
start,14,88,1616475430.849444
start,11,88,1616475430.849465
start,0,88,1616475430.849532
start,18,88,1616475430.849623
end,8,87,1616475430.851152
end,9,87,1616475430.851206
end,3,87,1616475430.851231
end,19,87,1616475430.851459
start,8,88,1616475430.851662
start,9,88,1616475430.851722
start,3,88,1616475430.851749
start,19,88,1616475430.851959
end,10,88,1616475430.853448
end,4,88,1616475430.853561
start,10,89,1616475430.854047
end,5,88,1616475430.854134
start,4,89,1616475430.854175
end,7,88,1616475430.854294
end,2,88,1616475430.854564
end,16,88,1616475430.854613
end,15,88,1616475430.854636
start,5,89,1616475430.854676
end,1,88,1616475430.854728
end,17,88,1616475430.854765
start,7,89,1616475430.854788
end,6,88,1616475430.854828
end,13,88,1616475430.854853
end,12,88,1616475430.854878
end,14,88,1616475430.854903
end,11,88,1616475430.854925
end,0,88,1616475430.854991
end,18,88,1616475430.855118
start,2,89,1616475430.855150
end,10,89,1616475430.855176
start,16,89,1616475430.855198
start,15,89,1616475430.855222
end,4,89,1616475430.855304
start,1,89,1616475430.855338
start,17,89,1616475430.855395
start,6,89,1616475430.855457
start,13,89,1616475430.855480
start,12,89,1616475430.855504
start,14,89,1616475430.855524
start,11,89,1616475430.855549
start,0,89,1616475430.855620
start,18,89,1616475430.855717
start,10,90,1616475430.855771
end,5,89,1616475430.855866
start,4,90,1616475430.855892
end,7,89,1616475430.855989
end,2,89,1616475430.856306
end,16,89,1616475430.856352
end,15,89,1616475430.856375
start,5,90,1616475430.856407
end,1,89,1616475430.856479
end,17,89,1616475430.856536
start,7,90,1616475430.856566
end,6,89,1616475430.856597
end,13,89,1616475430.856619
end,12,89,1616475430.856641
end,14,89,1616475430.856663
end,11,89,1616475430.856688
end,0,89,1616475430.856759
end,18,89,1616475430.856856
start,2,90,1616475430.856883
start,16,90,1616475430.856935
start,15,90,1616475430.856961
start,1,90,1616475430.857049
start,17,90,1616475430.857096
start,6,90,1616475430.857153
start,13,90,1616475430.857175
start,12,90,1616475430.857199
start,14,90,1616475430.857224
start,11,90,1616475430.857246
end,8,88,1616475430.857286
start,0,90,1616475430.857316
end,9,88,1616475430.857342
end,3,88,1616475430.857365
start,18,90,1616475430.857403
end,19,88,1616475430.857736
start,8,89,1616475430.857959
start,9,89,1616475430.858022
start,3,89,1616475430.858047
start,19,89,1616475430.858299
end,8,89,1616475430.859098
end,9,89,1616475430.859160
end,3,89,1616475430.859185
end,19,89,1616475430.859434
start,8,90,1616475430.859583
start,9,90,1616475430.859646
start,3,90,1616475430.859681
start,19,90,1616475430.859988
end,10,90,1616475430.860973
end,4,90,1616475430.861083
start,10,91,1616475430.861521
end,5,90,1616475430.861606
start,4,91,1616475430.861646
end,7,90,1616475430.861732
end,2,90,1616475430.862047
end,16,90,1616475430.862100
end,15,90,1616475430.862125
start,5,91,1616475430.862157
end,1,90,1616475430.862237
end,17,90,1616475430.862266
start,7,91,1616475430.862288
end,6,90,1616475430.862318
end,13,90,1616475430.862353
end,12,90,1616475430.862379
end,14,90,1616475430.862413
end,11,90,1616475430.862437
end,0,90,1616475430.862509
end,18,90,1616475430.862593
start,2,91,1616475430.862622
start,16,91,1616475430.862689
start,15,91,1616475430.862714
start,1,91,1616475430.862801
start,17,91,1616475430.862843
start,6,91,1616475430.862924
start,13,91,1616475430.862960
start,12,91,1616475430.862983
start,14,91,1616475430.863006
start,11,91,1616475430.863027
start,0,91,1616475430.863100
start,18,91,1616475430.863191
end,8,90,1616475430.864644
end,9,90,1616475430.864713
end,3,90,1616475430.864737
end,19,90,1616475430.865077
start,8,91,1616475430.865223
start,9,91,1616475430.865300
start,3,91,1616475430.865324
start,19,91,1616475430.865576
end,10,91,1616475430.866920
end,4,91,1616475430.867068
start,10,92,1616475430.867533
end,5,91,1616475430.867614
start,4,92,1616475430.867663
end,7,91,1616475430.867720
end,2,91,1616475430.868025
end,16,91,1616475430.868056
end,15,91,1616475430.868117
start,5,92,1616475430.868147
end,1,91,1616475430.868172
end,17,91,1616475430.868219
start,7,92,1616475430.868241
end,6,91,1616475430.868272
end,13,91,1616475430.868302
end,14,91,1616475430.868327
end,12,91,1616475430.868351
end,11,91,1616475430.868415
end,0,91,1616475430.868438
end,18,91,1616475430.868525
start,2,92,1616475430.868561
start,16,92,1616475430.868584
end,10,92,1616475430.868608
start,15,92,1616475430.868630
start,1,92,1616475430.868710
end,4,92,1616475430.868732
start,17,92,1616475430.868761
start,6,92,1616475430.868829
start,13,92,1616475430.868862
start,14,92,1616475430.868887
start,12,92,1616475430.868909
start,11,92,1616475430.868976
start,0,92,1616475430.869001
start,18,92,1616475430.869080
start,10,93,1616475430.869168
end,5,92,1616475430.869223
start,4,93,1616475430.869273
end,7,92,1616475430.869354
end,2,92,1616475430.869699
end,16,92,1616475430.869722
end,15,92,1616475430.869768
start,5,93,1616475430.869801
end,1,92,1616475430.869827
end,17,92,1616475430.869884
start,7,93,1616475430.869905
end,6,92,1616475430.869952
end,13,92,1616475430.869998
end,14,92,1616475430.870020
end,12,92,1616475430.870043
end,11,92,1616475430.870113
end,0,92,1616475430.870136
end,18,92,1616475430.870210
start,2,93,1616475430.870233
start,16,93,1616475430.870271
start,15,93,1616475430.870318
start,1,93,1616475430.870378
start,17,93,1616475430.870433
start,6,93,1616475430.870514
start,13,93,1616475430.870549
start,14,93,1616475430.870577
start,12,93,1616475430.870599
end,8,91,1616475430.870631
start,11,93,1616475430.870664
start,0,93,1616475430.870687
end,9,91,1616475430.870712
end,3,91,1616475430.870736
start,18,93,1616475430.870775
end,19,91,1616475430.871092
start,8,92,1616475430.871235
start,9,92,1616475430.871314
start,3,92,1616475430.871340
start,19,92,1616475430.871637
end,8,92,1616475430.872284
end,9,92,1616475430.872364
end,3,92,1616475430.872387
end,19,92,1616475430.872649
start,8,93,1616475430.872731
start,9,93,1616475430.872789
start,3,93,1616475430.872813
start,19,93,1616475430.873108
end,10,93,1616475430.874045
end,4,93,1616475430.874155
start,10,94,1616475430.874592
end,5,93,1616475430.874651
start,4,94,1616475430.874707
end,7,93,1616475430.874777
end,2,93,1616475430.875102
end,16,93,1616475430.875124
end,15,93,1616475430.875170
start,5,94,1616475430.875208
end,1,93,1616475430.875234
start,7,94,1616475430.875372
end,17,93,1616475430.875285
end,6,93,1616475430.875413
end,13,93,1616475430.875447
end,14,93,1616475430.875475
end,12,93,1616475430.875499
end,11,93,1616475430.875578
end,0,93,1616475430.875601
end,18,93,1616475430.875704
